Product ID,Product Name,Category,Unit Price,Available Stock,Expiry Date
CLDE132,Detergent,Cleaning,18.69,354,2024-04-01
BESO70,Soda,Beverages,2.97,78,2024-06-13
DABU75,Butter,Dairy,18.07,405,2024-10-06
DABU76,Butter,Dairy,18.65,358,2024-08-18
DAYO95,Yogurt,Dairy,11.37,368,2024-09-28
DAYO96,Yogurt,Dairy,18.37,205,2024-12-15
DABU77,Butter,Dairy,18.01,352,2024-06-12
GRBE70,Beans,Groceries,17.91,309,2024-12-02
BECO59,Coffee,Beverages,18.66,324,2024-07-09
DABU78,Butter,Dairy,6.67,62,-
GRPA83,Pasta,Groceries,2.03,369,2024-07-26
GRPA84,Pasta,Groceries,15.7,423,-
GRPA85,Pasta,Groceries,12.78,118,2024-12-18
DAMI63,Milk,Dairy,16.45,113,2024-12-22
GRRI81,Rice,Groceries,11.22,287,2024-03-25
GRBR78,Bread,Groceries,9.53,315,-
GRRI82,Rice,Groceries,4.89,35,2024-04-14
BESO71,Soda,Beverages,10.68,131,2024-11-05
HESH108,Shampoo,Health & Beauty,14.76,31,2024-06-08
GRRI83,Rice,Groceries,6.48,379,-
HESH109,Shampoo,Health & Beauty,11.15,131,-
GRRI84,Rice,Groceries,18.54,230,2024-11-17
HESH110,Shampoo,Health & Beauty,2.01,444,-
HESH111,Shampoo,Health & Beauty,16.65,277,2024-11-15
CLDI108,Disinfectant,Cleaning,6.8,269,2024-04-30
GRPA86,Pasta,Groceries,16.09,223,2024-12-14
CLBL131,Bleach,Cleaning,6.6,148,-
HESH112,Shampoo,Health & Beauty,18.87,53,2024-09-10
HETO115,Toothpaste,Health & Beauty,3.14,499,2024-05-07
CLBL132,Bleach,Cleaning,9.98,268,2024-08-06
GRRI85,Rice,Groceries,8.82,323,2024-05-04
GRRI86,Rice,Groceries,1.92,58,2024-10-20
DACH82,Cheese,Dairy,15.92,428,2024-10-18
BECO60,Coffee,Beverages,15.4,494,2024-07-29
BESO72,Soda,Beverages,16.54,397,2024-10-10
HESO119,Soap,Health & Beauty,15.63,267,2024-07-24
BECO61,Coffee,Beverages,9.75,382,2024-03-19
HETO116,Toothpaste,Health & Beauty,13.59,208,2024-08-29
CLBL133,Bleach,Cleaning,8.9,96,2024-09-09
DAMI64,Milk,Dairy,14.27,115,2024-07-31
CLDE133,Detergent,Cleaning,17.28,410,2024-08-06
GRBR79,Bread,Groceries,9.54,360,2024-08-13
DAYO97,Yogurt,Dairy,10.02,76,2024-08-06
BESO73,Soda,Beverages,2.62,272,2024-09-15
HETO117,Toothpaste,Health & Beauty,14.04,253,2024-09-25
BESO74,Soda,Beverages,5.19,84,2024-04-13
HESO120,Soap,Health & Beauty,19.15,262,2024-09-24
BETE69,Tea,Beverages,7.19,14,2024-05-23
GRRI87,Rice,Groceries,14.22,224,-
GRBE71,Beans,Groceries,2.88,156,2024-10-04
DAEG64,Eggs,Dairy,18.69,161,2024-04-18
CLDI109,Disinfectant,Cleaning,17.6,30,2024-05-14
GRPA87,Pasta,Groceries,17.11,392,2024-09-24
GRRI88,Rice,Groceries,3.37,434,2024-04-04
GRRI89,Rice,Groceries,9.7,157,2024-06-28
DAMI65,Milk,Dairy,19.29,205,2024-09-04
DABU79,Butter,Dairy,7.91,65,-
HESO121,Soap,Health & Beauty,9.07,34,2024-11-15
DABU80,Butter,Dairy,5.18,151,2024-07-11
CLBL134,Bleach,Cleaning,18.57,165,2024-10-28
BECO62,Coffee,Beverages,4.43,296,-
BECO63,Coffee,Beverages,7.9,500,-
GRBR80,Bread,Groceries,4.18,229,2024-08-16
BETE70,Tea,Beverages,4.43,54,2024-07-01
DABU81,Butter,Dairy,1.08,367,2024-11-08
BECO64,Coffee,Beverages,7.44,102,-
BETE71,Tea,Beverages,17.03,208,2024-06-11
CLDI110,Disinfectant,Cleaning,13.93,96,2024-06-03
DAYO98,Yogurt,Dairy,11.91,227,2024-11-04
HESO122,Soap,Health & Beauty,5.47,106,-
DACH83,Cheese,Dairy,7.61,489,2024-07-24
BEWA66,Water,Beverages,12.79,380,2024-12-28
DAYO99,Yogurt,Dairy,14.94,359,-
BEWA67,Water,Beverages,19.73,413,2024-08-07
CLBL135,Bleach,Cleaning,18.32,199,2024-07-23
BETE72,Tea,Beverages,5.18,25,-
DAEG65,Eggs,Dairy,11.6,485,2024-10-27
BETE73,Tea,Beverages,8.8,231,2024-04-24
GRPA88,Pasta,Groceries,2.37,376,2024-10-05
CLDI111,Disinfectant,Cleaning,19.67,196,2024-09-08
BEJU70,Juice,Beverages,1.73,259,-
BEJU71,Juice,Beverages,19.88,252,2024-09-04
CLBL136,Bleach,Cleaning,16.98,37,2024-05-06
GRPA89,Pasta,Groceries,9.79,427,2024-12-30
CLBL137,Bleach,Cleaning,11.36,396,2024-08-11
HESH113,Shampoo,Health & Beauty,11.65,459,2024-08-15
CLDE134,Detergent,Cleaning,19.22,129,2024-08-24
DAMI66,Milk,Dairy,9.7,238,2024-03-11
GRBE72,Beans,Groceries,15.07,272,-
DAYO100,Yogurt,Dairy,3.18,448,-
GRBE73,Beans,Groceries,9.77,35,2024-03-30
HESO123,Soap,Health & Beauty,8.92,277,2024-11-18
CLBL138,Bleach,Cleaning,19.71,163,-
GRBE74,Beans,Groceries,1.38,496,2024-09-20
GRPA90,Pasta,Groceries,13.29,171,2024-07-28
GRRI90,Rice,Groceries,4.56,164,2024-07-14
HESH114,Shampoo,Health & Beauty,7.86,344,-
CLDI112,Disinfectant,Cleaning,15.53,340,2024-10-21
CLBL139,Bleach,Cleaning,9.44,494,2024-08-08
BEJU72,Juice,Beverages,11.92,88,2024-11-06
BECO65,Coffee,Beverages,3.55,495,2024-11-08
GRRI91,Rice,Groceries,17.5,417,-
HETO118,Toothpaste,Health & Beauty,19.75,30,2024-04-10
DAYO101,Yogurt,Dairy,7.87,151,2024-12-23
HESH115,Shampoo,Health & Beauty,2.29,282,2024-06-11
CLDE135,Detergent,Cleaning,8.25,474,2024-10-27
CLBL140,Bleach,Cleaning,6.99,485,-
HETO119,Toothpaste,Health & Beauty,9.77,364,2024-10-15
HETO120,Toothpaste,Health & Beauty,13.65,374,2024-10-31
DAYO102,Yogurt,Dairy,7.81,194,2024-05-09
GRRI92,Rice,Groceries,19.22,190,-
CLBL141,Bleach,Cleaning,2.4,458,2024-11-23
GRPA91,Pasta,Groceries,19.07,467,2024-04-27
HESO124,Soap,Health & Beauty,9.58,75,-
GRPA92,Pasta,Groceries,9.96,210,2024-09-19
DACH84,Cheese,Dairy,14.42,225,2024-04-24
CLDI113,Disinfectant,Cleaning,3.15,374,2024-10-11
HESO125,Soap,Health & Beauty,6.09,272,2024-10-09
GRBR81,Bread,Groceries,15.97,81,2024-03-14
HESH116,Shampoo,Health & Beauty,5.41,54,-
BETE74,Tea,Beverages,13.96,325,2024-09-07
DAEG66,Eggs,Dairy,13.91,373,-
BEJU73,Juice,Beverages,9.58,316,2024-08-15
GRPA93,Pasta,Groceries,9.57,111,2024-05-07
GRPA94,Pasta,Groceries,14.4,137,-
DAMI67,Milk,Dairy,6.02,304,2024-08-30
DACH85,Cheese,Dairy,12.74,449,2024-10-25
DAMI68,Milk,Dairy,18.87,308,2024-08-06
BESO75,Soda,Beverages,2.56,315,2024-05-23
BESO76,Soda,Beverages,17.92,399,2024-09-08
HESO126,Soap,Health & Beauty,17.28,264,2024-11-30
BESO77,Soda,Beverages,13.78,438,-
HESO127,Soap,Health & Beauty,1.35,255,-
BECO66,Coffee,Beverages,3.29,262,2024-11-12
BETE75,Tea,Beverages,17.83,12,2024-09-11
DAYO103,Yogurt,Dairy,7.1,92,2024-04-23
GRBR82,Bread,Groceries,10.32,199,2024-05-27
HESO128,Soap,Health & Beauty,7.51,488,2024-09-30
BETE76,Tea,Beverages,18.52,223,2024-06-13
BEWA68,Water,Beverages,17.02,219,2024-05-13
GRPA95,Pasta,Groceries,8.44,495,2024-05-17
CLBL142,Bleach,Cleaning,15.32,322,2024-03-22
BEJU74,Juice,Beverages,15.75,157,2024-04-07
GRBE75,Beans,Groceries,7.32,330,2024-03-31
GRPA96,Pasta,Groceries,11.83,204,2024-05-24
HESO129,Soap,Health & Beauty,8.94,273,2024-11-09
CLBL143,Bleach,Cleaning,6.27,224,2024-10-05
HESH117,Shampoo,Health & Beauty,7.68,151,2024-05-08
HETO121,Toothpaste,Health & Beauty,1.12,236,2024-06-06
CLBL144,Bleach,Cleaning,12.28,350,2024-05-19
BESO78,Soda,Beverages,10.86,499,2024-03-16
BECO67,Coffee,Beverages,5.11,486,2024-09-30
DACH86,Cheese,Dairy,13.64,226,2024-06-02
DABU82,Butter,Dairy,2.75,423,2024-09-12
BEJU75,Juice,Beverages,19.72,231,2024-08-18
DABU83,Butter,Dairy,9.2,37,2024-09-18
GRPA97,Pasta,Groceries,8.56,61,2024-10-24
GRPA98,Pasta,Groceries,11.02,60,2024-06-29
DAEG67,Eggs,Dairy,19.05,334,2024-10-04
DAEG68,Eggs,Dairy,16.68,220,2024-11-03
CLDI114,Disinfectant,Cleaning,1.93,162,2024-12-28
HETO122,Toothpaste,Health & Beauty,9.84,115,2024-07-15
GRBR83,Bread,Groceries,7.22,350,2024-09-12
DACH87,Cheese,Dairy,7.0,296,2024-09-14
DABU84,Butter,Dairy,15.75,185,2024-03-23
CLDE136,Detergent,Cleaning,4.9,34,-
BEJU76,Juice,Beverages,5.37,249,-
DABU85,Butter,Dairy,7.05,90,-
CLDI115,Disinfectant,Cleaning,10.96,319,2024-03-15
HESH118,Shampoo,Health & Beauty,4.22,116,2024-08-09
DAYO104,Yogurt,Dairy,6.6,265,2024-09-25
HETO123,Toothpaste,Health & Beauty,5.29,443,2024-09-17
BETE77,Tea,Beverages,9.17,183,-
GRPA99,Pasta,Groceries,10.69,434,-
CLDE137,Detergent,Cleaning,7.59,131,2024-09-21
DACH88,Cheese,Dairy,18.02,355,2024-12-15
GRPA100,Pasta,Groceries,6.13,29,2024-10-14
HESO130,Soap,Health & Beauty,3.91,170,2024-06-24
GRBE76,Beans,Groceries,16.34,302,-
BECO68,Coffee,Beverages,8.22,262,2024-03-24
DAYO105,Yogurt,Dairy,6.92,276,2024-05-13
BECO69,Coffee,Beverages,7.91,171,2024-04-29
CLBL145,Bleach,Cleaning,8.41,400,-
DACH89,Cheese,Dairy,13.88,166,2024-05-21
GRBE77,Beans,Groceries,3.8,487,2024-10-04
DAYO106,Yogurt,Dairy,1.84,341,2024-05-24
HESH119,Shampoo,Health & Beauty,16.95,424,2024-10-14
CLBL146,Bleach,Cleaning,15.86,281,-
HETO124,Toothpaste,Health & Beauty,15.99,286,2024-12-15
DACH90,Cheese,Dairy,18.62,188,2024-05-28
CLDE138,Detergent,Cleaning,6.25,322,2024-03-07
GRBE78,Beans,Groceries,1.19,375,2024-08-04
CLDI116,Disinfectant,Cleaning,6.67,292,-
DAEG69,Eggs,Dairy,2.79,382,2024-11-27
DACH91,Cheese,Dairy,3.5,38,2024-10-31
HETO125,Toothpaste,Health & Beauty,9.03,65,2024-09-15
DABU86,Butter,Dairy,17.13,461,2024-03-31
CLDE139,Detergent,Cleaning,13.39,122,2024-12-29
CLDE140,Detergent,Cleaning,10.06,394,-
GRBR84,Bread,Groceries,2.49,165,2024-08-14
CLDI117,Disinfectant,Cleaning,1.19,176,2024-07-31
GRRI93,Rice,Groceries,10.02,75,2024-04-20
GRRI94,Rice,Groceries,14.74,110,2024-11-13
HESH120,Shampoo,Health & Beauty,5.88,64,2024-11-18
CLBL147,Bleach,Cleaning,5.63,197,2024-04-06
HETO126,Toothpaste,Health & Beauty,2.64,105,2024-05-12
BESO79,Soda,Beverages,3.58,155,2024-06-09
HETO127,Toothpaste,Health & Beauty,17.91,122,2024-10-01
GRBR85,Bread,Groceries,15.66,189,2024-03-23
DAMI69,Milk,Dairy,4.86,169,2024-07-07
DAMI70,Milk,Dairy,10.01,183,2024-05-10
BECO70,Coffee,Beverages,17.57,131,2024-12-04
BECO71,Coffee,Beverages,5.74,476,2024-11-24
CLDI118,Disinfectant,Cleaning,17.36,165,2024-03-23
GRBE79,Beans,Groceries,1.12,267,2024-11-19
HETO128,Toothpaste,Health & Beauty,2.24,143,-
GRRI95,Rice,Groceries,4.33,90,2024-04-21
CLDE141,Detergent,Cleaning,10.04,10,2024-08-24
HETO129,Toothpaste,Health & Beauty,17.4,364,2024-05-11
GRPA101,Pasta,Groceries,18.18,212,2024-08-21
BECO72,Coffee,Beverages,18.74,162,2024-09-20
BEJU77,Juice,Beverages,4.81,363,2024-07-29
BECO73,Coffee,Beverages,7.9,382,2024-03-07
HETO130,Toothpaste,Health & Beauty,13.5,140,-
CLDI119,Disinfectant,Cleaning,14.09,270,2024-04-16
HETO131,Toothpaste,Health & Beauty,12.47,237,-
HESO131,Soap,Health & Beauty,15.11,459,2024-03-16
HESO132,Soap,Health & Beauty,3.82,94,2024-07-04
CLDE142,Detergent,Cleaning,1.78,204,2024-07-23
GRRI96,Rice,Groceries,2.82,307,2024-06-02
HESH121,Shampoo,Health & Beauty,11.94,116,2024-09-14
DABU87,Butter,Dairy,17.92,139,2024-04-03
DACH92,Cheese,Dairy,10.27,98,-
GRBR86,Bread,Groceries,4.1,165,2024-05-08
HESH122,Shampoo,Health & Beauty,18.25,485,2024-11-08
CLBL148,Bleach,Cleaning,14.59,381,2024-10-14
DAMI71,Milk,Dairy,1.16,232,2024-07-05
BETE78,Tea,Beverages,9.16,247,-
GRBE80,Beans,Groceries,2.35,15,2024-10-16
GRRI97,Rice,Groceries,15.71,363,2024-07-23
BECO74,Coffee,Beverages,2.52,151,2024-05-30
BEWA69,Water,Beverages,11.78,192,-
CLDE143,Detergent,Cleaning,1.06,427,2024-10-26
BEJU78,Juice,Beverages,7.09,146,2024-03-08
HETO132,Toothpaste,Health & Beauty,8.45,323,2024-04-25
GRRI98,Rice,Groceries,13.73,261,2024-10-28
GRPA102,Pasta,Groceries,15.68,450,2024-05-27
DAEG70,Eggs,Dairy,2.17,315,-
BECO75,Coffee,Beverages,15.68,199,2024-05-08
BETE79,Tea,Beverages,12.19,488,-
CLBL149,Bleach,Cleaning,13.34,470,2024-08-10
HESH123,Shampoo,Health & Beauty,17.79,323,-
GRBR87,Bread,Groceries,2.63,334,2024-07-18
DAEG71,Eggs,Dairy,9.57,359,2024-11-14
HESH124,Shampoo,Health & Beauty,13.98,35,2024-11-30
BETE80,Tea,Beverages,10.76,420,-
HETO133,Toothpaste,Health & Beauty,4.67,36,2024-09-22
BESO80,Soda,Beverages,6.32,462,2024-03-25
BESO81,Soda,Beverages,14.58,283,2024-04-18
HETO134,Toothpaste,Health & Beauty,13.91,291,2024-09-30
HESH125,Shampoo,Health & Beauty,17.97,419,2024-04-19
CLBL150,Bleach,Cleaning,19.94,68,2024-07-06
CLDI120,Disinfectant,Cleaning,11.07,411,2024-03-17
DAEG72,Eggs,Dairy,7.91,412,2024-11-13
BEJU79,Juice,Beverages,2.39,131,2024-07-20
GRBE81,Beans,Groceries,14.02,297,2024-08-07
GRRI99,Rice,Groceries,10.03,419,2024-12-11
GRBR88,Bread,Groceries,7.74,247,2024-07-06
GRPA103,Pasta,Groceries,12.75,382,2024-10-22
CLDI121,Disinfectant,Cleaning,12.5,155,2024-10-28
GRRI100,Rice,Groceries,11.1,107,2024-03-06
CLDI122,Disinfectant,Cleaning,10.47,434,-
BEWA70,Water,Beverages,12.5,124,2024-12-17
BEWA71,Water,Beverages,13.6,327,2024-05-06
GRPA104,Pasta,Groceries,18.49,122,2024-03-16
DACH93,Cheese,Dairy,9.48,266,-
BETE81,Tea,Beverages,2.48,398,2024-03-30
GRBR89,Bread,Groceries,8.73,138,2024-08-21
HETO135,Toothpaste,Health & Beauty,5.19,299,2024-09-02
HETO136,Toothpaste,Health & Beauty,3.02,208,2024-05-10
GRPA105,Pasta,Groceries,2.23,242,-
BEJU80,Juice,Beverages,3.05,362,2024-07-11
BETE82,Tea,Beverages,8.66,197,2024-11-20
DABU88,Butter,Dairy,11.4,222,2024-08-17
DABU89,Butter,Dairy,15.43,79,2024-10-14
DACH94,Cheese,Dairy,17.29,366,2024-06-23
GRBE82,Beans,Groceries,5.62,378,-
HESO133,Soap,Health & Beauty,13.32,277,2024-05-06
GRRI101,Rice,Groceries,12.83,138,2024-04-01
HESO134,Soap,Health & Beauty,3.87,491,2024-11-09
GRRI102,Rice,Groceries,18.11,347,-
GRBE83,Beans,Groceries,12.14,493,2024-11-18
GRBE84,Beans,Groceries,3.46,341,2024-08-25
CLDI123,Disinfectant,Cleaning,11.47,145,2024-11-07
DAYO107,Yogurt,Dairy,7.02,24,2024-08-14
CLDI124,Disinfectant,Cleaning,6.5,112,-
BEWA72,Water,Beverages,7.75,440,-
DABU90,Butter,Dairy,17.55,23,-
HESO135,Soap,Health & Beauty,6.21,479,-
GRPA106,Pasta,Groceries,7.64,482,2024-12-11
HESO136,Soap,Health & Beauty,17.19,377,2024-12-19
BEJU81,Juice,Beverages,17.31,247,2024-06-09
GRRI103,Rice,Groceries,5.74,103,2024-08-08
DACH95,Cheese,Dairy,9.94,52,-
BEWA73,Water,Beverages,14.96,171,2024-12-10
DACH96,Cheese,Dairy,14.04,236,2024-03-26
HETO137,Toothpaste,Health & Beauty,18.24,130,-
HETO138,Toothpaste,Health & Beauty,9.3,313,2024-12-26
CLBL151,Bleach,Cleaning,17.45,121,2024-12-26
DABU91,Butter,Dairy,7.7,454,2024-10-02
CLDI125,Disinfectant,Cleaning,2.65,401,2024-08-07
BEJU82,Juice,Beverages,18.83,352,2024-06-18
DABU92,Butter,Dairy,4.38,447,2024-10-02
HESO137,Soap,Health & Beauty,11.65,207,2024-10-01
CLDI126,Disinfectant,Cleaning,15.55,73,2024-03-20
BESO82,Soda,Beverages,2.86,425,-
DAEG73,Eggs,Dairy,14.55,356,2024-10-12
CLDE144,Detergent,Cleaning,14.33,396,-
GRBR90,Bread,Groceries,9.07,132,2024-10-02
DACH97,Cheese,Dairy,11.97,327,2024-03-08
BEWA74,Water,Beverages,14.9,488,2024-03-28
GRBE85,Beans,Groceries,9.43,467,2024-10-19
DABU93,Butter,Dairy,2.5,67,2024-03-11
GRBR91,Bread,Groceries,19.77,426,2024-07-30
DAMI72,Milk,Dairy,8.0,382,2024-03-29
GRBR92,Bread,Groceries,18.86,360,2024-08-11
HESO138,Soap,Health & Beauty,19.8,13,-
DAMI73,Milk,Dairy,11.95,75,2024-10-13
HESH126,Shampoo,Health & Beauty,18.37,357,-
GRBR93,Bread,Groceries,8.27,156,2024-10-15
CLDI127,Disinfectant,Cleaning,7.78,159,-
DACH98,Cheese,Dairy,15.87,80,2024-04-04
CLBL152,Bleach,Cleaning,12.52,418,2024-03-11
BETE83,Tea,Beverages,1.77,357,-
HESO139,Soap,Health & Beauty,19.16,232,2024-03-29
DAMI74,Milk,Dairy,19.49,56,2024-07-18
HESO140,Soap,Health & Beauty,5.13,63,2024-03-16
GRRI104,Rice,Groceries,18.43,68,-
HESH127,Shampoo,Health & Beauty,14.34,451,2024-12-11
HETO139,Toothpaste,Health & Beauty,15.41,341,2024-04-16
DAMI75,Milk,Dairy,14.82,500,2024-05-31
DABU94,Butter,Dairy,11.55,109,2024-10-04
CLDI128,Disinfectant,Cleaning,16.08,402,2024-10-16
DAEG74,Eggs,Dairy,13.21,35,2024-09-10
HESO141,Soap,Health & Beauty,9.24,249,2024-07-15
DAYO108,Yogurt,Dairy,15.49,300,2024-05-11
CLDE145,Detergent,Cleaning,13.2,29,2024-04-18
GRPA107,Pasta,Groceries,10.55,472,2024-05-04
GRBE86,Beans,Groceries,19.82,496,2024-11-06
CLBL153,Bleach,Cleaning,3.26,319,2024-10-23
GRRI105,Rice,Groceries,10.06,287,2024-11-15
HESO142,Soap,Health & Beauty,2.21,339,2024-04-17
CLBL154,Bleach,Cleaning,11.65,103,2024-06-24
CLBL155,Bleach,Cleaning,13.98,461,2024-06-03
CLBL156,Bleach,Cleaning,3.62,432,2024-08-09
HESH128,Shampoo,Health & Beauty,18.11,363,2024-03-12
GRPA108,Pasta,Groceries,11.62,427,2024-03-07
GRBR94,Bread,Groceries,6.42,128,2024-06-12
HESO143,Soap,Health & Beauty,1.95,21,2024-07-16
HESH129,Shampoo,Health & Beauty,17.92,418,2024-03-29
GRBR95,Bread,Groceries,14.4,107,2024-04-13
CLBL157,Bleach,Cleaning,2.11,440,2024-11-04
DAYO109,Yogurt,Dairy,14.15,92,2024-06-14
GRRI106,Rice,Groceries,2.32,186,2024-11-01
HETO140,Toothpaste,Health & Beauty,19.28,376,-
DABU95,Butter,Dairy,5.14,180,-
HESH130,Shampoo,Health & Beauty,12.95,77,2024-06-25
GRRI107,Rice,Groceries,14.31,473,2024-11-19
BETE84,Tea,Beverages,15.54,404,2024-08-20
GRBE87,Beans,Groceries,15.26,268,2024-05-25
GRBE88,Beans,Groceries,5.43,186,2024-04-10
HETO141,Toothpaste,Health & Beauty,17.58,267,-
HESH131,Shampoo,Health & Beauty,12.76,42,2024-04-12
CLBL158,Bleach,Cleaning,12.45,376,2024-07-23
HETO142,Toothpaste,Health & Beauty,18.75,449,2024-04-22
CLDE146,Detergent,Cleaning,15.88,163,2024-10-23
HESH132,Shampoo,Health & Beauty,17.98,89,2024-12-17
DAMI76,Milk,Dairy,13.2,335,2024-11-13
CLDI129,Disinfectant,Cleaning,18.34,149,2024-08-11
GRPA109,Pasta,Groceries,3.82,168,-
GRRI108,Rice,Groceries,4.09,113,-
HETO143,Toothpaste,Health & Beauty,8.07,222,2024-07-08
DAMI77,Milk,Dairy,13.71,82,2024-05-21
BESO83,Soda,Beverages,16.06,388,2024-06-07
GRPA110,Pasta,Groceries,19.83,273,2024-08-04
BEJU83,Juice,Beverages,1.08,481,-
BECO76,Coffee,Beverages,11.63,379,2024-08-14
GRRI109,Rice,Groceries,18.15,483,2024-08-28
DAMI78,Milk,Dairy,5.1,359,2024-07-31
HESH133,Shampoo,Health & Beauty,6.52,240,-
DAYO110,Yogurt,Dairy,16.34,283,-
CLDI130,Disinfectant,Cleaning,7.79,95,2024-04-23
CLDE147,Detergent,Cleaning,4.0,127,2024-09-22
GRRI110,Rice,Groceries,8.77,452,2024-04-26
BECO77,Coffee,Beverages,17.98,306,2024-08-06
HESH134,Shampoo,Health & Beauty,8.58,364,2024-03-05
DAMI79,Milk,Dairy,4.37,144,-
DAEG75,Eggs,Dairy,6.54,287,2024-11-25
HETO144,Toothpaste,Health & Beauty,8.45,65,2024-04-29
GRBR96,Bread,Groceries,4.9,237,-
CLDI131,Disinfectant,Cleaning,6.53,373,2024-03-20
CLDI132,Disinfectant,Cleaning,6.95,196,2024-12-13
DAMI80,Milk,Dairy,7.37,252,2024-07-01
CLDE148,Detergent,Cleaning,19.74,61,2024-08-24
BEJU84,Juice,Beverages,1.55,51,-
DACH99,Cheese,Dairy,16.59,281,2024-07-26
BEJU85,Juice,Beverages,16.07,250,-
GRRI111,Rice,Groceries,13.96,335,-
DAMI81,Milk,Dairy,15.24,373,2024-05-12
HESO144,Soap,Health & Beauty,8.57,350,2024-08-27
DAMI82,Milk,Dairy,1.42,180,2024-10-02
BEJU86,Juice,Beverages,13.91,261,2024-12-01
HESO145,Soap,Health & Beauty,6.97,316,2024-10-04
CLBL159,Bleach,Cleaning,4.05,384,2024-08-11
HESH135,Shampoo,Health & Beauty,7.7,183,2024-05-28
DABU96,Butter,Dairy,3.47,193,2024-05-24
HESO146,Soap,Health & Beauty,16.02,485,2024-07-29
HESO147,Soap,Health & Beauty,18.32,23,2024-03-11
CLBL160,Bleach,Cleaning,1.81,209,2024-07-31
HESO148,Soap,Health & Beauty,14.9,21,2024-12-22
HESO149,Soap,Health & Beauty,9.31,121,2024-06-29
BECO78,Coffee,Beverages,14.76,315,2024-04-27
DAMI83,Milk,Dairy,3.27,354,2024-12-06
DAMI84,Milk,Dairy,3.45,310,-
GRRI112,Rice,Groceries,12.0,167,2024-12-08
CLBL161,Bleach,Cleaning,17.87,124,2024-10-04
DAMI85,Milk,Dairy,12.19,203,2024-09-23
GRRI113,Rice,Groceries,12.73,277,2024-07-19
DABU97,Butter,Dairy,2.99,175,2024-08-15
GRRI114,Rice,Groceries,4.26,67,2024-08-02
HESO150,Soap,Health & Beauty,14.08,472,2024-06-18
CLDE149,Detergent,Cleaning,17.01,187,-
BECO79,Coffee,Beverages,6.04,22,-
HETO145,Toothpaste,Health & Beauty,16.4,416,2024-09-02
DAEG76,Eggs,Dairy,14.38,252,2024-04-22
HESH136,Shampoo,Health & Beauty,7.34,498,2024-04-11
HESH137,Shampoo,Health & Beauty,1.47,376,2024-07-17
HETO146,Toothpaste,Health & Beauty,14.98,370,-
BEWA75,Water,Beverages,11.88,283,-
DACH100,Cheese,Dairy,5.6,286,2024-04-21
GRPA111,Pasta,Groceries,4.05,27,2024-03-17
HESH138,Shampoo,Health & Beauty,16.08,37,-
BEJU87,Juice,Beverages,9.49,75,2024-05-29
HESH139,Shampoo,Health & Beauty,10.73,81,2024-06-25
DAYO111,Yogurt,Dairy,19.43,28,2024-06-18
GRBE89,Beans,Groceries,6.32,212,-
BEJU88,Juice,Beverages,15.07,452,2024-11-21
HESH140,Shampoo,Health & Beauty,11.78,226,2024-12-15
BETE85,Tea,Beverages,1.26,358,-
DAMI86,Milk,Dairy,9.06,22,-
BEJU89,Juice,Beverages,7.29,55,-
DABU98,Butter,Dairy,4.72,123,2024-06-25
BETE86,Tea,Beverages,18.62,410,2024-08-17
DAMI87,Milk,Dairy,6.74,460,2024-12-31
GRPA112,Pasta,Groceries,3.52,226,2024-03-28
HESO151,Soap,Health & Beauty,18.99,266,2024-11-16
GRPA113,Pasta,Groceries,7.3,258,2024-06-29
BESO84,Soda,Beverages,19.17,323,2024-10-12
CLDI133,Disinfectant,Cleaning,19.12,459,2024-11-13
HESH141,Shampoo,Health & Beauty,2.87,331,2024-04-01
GRBE90,Beans,Groceries,14.63,95,-
DAMI88,Milk,Dairy,11.76,278,-
GRRI115,Rice,Groceries,5.47,130,2024-06-11
HESH142,Shampoo,Health & Beauty,1.96,29,-
GRRI116,Rice,Groceries,9.51,219,2024-11-29
DACH101,Cheese,Dairy,19.9,135,2024-06-14
HETO147,Toothpaste,Health & Beauty,17.54,474,2024-04-28
GRPA114,Pasta,Groceries,12.03,202,-
HESO152,Soap,Health & Beauty,1.36,356,2024-03-24
HESO153,Soap,Health & Beauty,17.0,486,-
HETO148,Toothpaste,Health & Beauty,14.65,34,-
BETE87,Tea,Beverages,8.44,355,2024-04-22
CLDI134,Disinfectant,Cleaning,5.72,172,2024-07-07
CLDE150,Detergent,Cleaning,7.87,431,2024-03-05
CLDI135,Disinfectant,Cleaning,17.69,409,2024-07-26
CLDI136,Disinfectant,Cleaning,9.67,190,2024-10-19
HESH143,Shampoo,Health & Beauty,18.26,119,2024-10-11
CLBL162,Bleach,Cleaning,15.63,434,2024-06-16
HETO149,Toothpaste,Health & Beauty,3.61,324,2024-10-01
CLDE151,Detergent,Cleaning,15.02,83,-
GRPA115,Pasta,Groceries,19.69,106,2024-12-21
GRPA116,Pasta,Groceries,4.44,382,2024-11-30
DABU99,Butter,Dairy,5.39,94,-
HETO150,Toothpaste,Health & Beauty,17.57,324,2024-05-24
HETO151,Toothpaste,Health & Beauty,19.99,93,2024-10-31
DABU100,Butter,Dairy,7.21,81,2024-04-15
CLBL163,Bleach,Cleaning,18.49,88,-
HETO152,Toothpaste,Health & Beauty,3.57,151,2024-04-16
DAEG77,Eggs,Dairy,16.8,213,2024-10-20
CLDI137,Disinfectant,Cleaning,15.07,189,-
DACH102,Cheese,Dairy,13.31,393,-
GRRI117,Rice,Groceries,6.22,99,2024-03-28
BETE88,Tea,Beverages,18.27,134,-
DAMI89,Milk,Dairy,2.12,307,2024-12-28
